1,0.8658652063112855
2,0.8767905353667778
3,0.8754482327620727
4,0.8781766361363218
5,0.8609016546153623
6,0.878988253981052
7,0.8785743042475268
8,0.8795834644324355
9,0.8784162343275116
10,0.878820451135517
11,0.8771994383981816
12,0.8783753800722436
13,0.8787214997260662
14,0.87885295430037
15,0.8773458528394878
16,0.8780260761897014
17,0.8784999855508112
18,0.8790525994330991
19,0.8771862208450066
20,0.8778797218281823
21,0.8788449636886778
22,0.876896095552816
23,0.8780090736099355
24,0.8788007449653289
25,0.8766736201009665
