0,nan
50,0.51683265
100,0.46457112
150,0.31064227
200,0.37716815
250,0.34464565
300,0.29164848
350,0.3282382
400,0.26349783
450,0.313519
500,0.24313359
550,0.25259575
600,0.29728797
650,0.20760524
700,0.2508625
750,0.2871814
800,0.18549567
850,0.23131639
900,0.21639575
950,0.27848977
1000,0.26855966
1050,0.22845183
1100,0.22796433
1150,0.2570963
1200,0.19497323
1250,0.18139666
1300,0.2408909
1350,0.25219706
1400,0.19636396
1450,0.2285366
1500,0.23964013
1550,0.21932511
1600,0.17858593
1650,0.1938408
1700,0.19629861
1750,0.15672587
1800,0.17934363
1850,0.21034455
1900,0.21507613
1950,0.17551899
2000,0.2205888
2050,0.22617471
2100,0.17805485
2150,0.20310661
2200,0.16002533
2250,0.17469281
2300,0.23225676
2350,0.17675978
2400,0.17132618
2450,0.17636713
2500,0.1662593
2550,0.18688855
2600,0.19008234
2650,0.122143656
2700,0.18172821
2750,0.16449337
2800,0.19282544
2850,0.15086977
2900,0.16926119
2950,0.17640439
3000,0.17089584
3050,0.18180314
3100,0.16186915
3150,0.18547295
3200,0.15540455
3250,0.20243318
3300,0.18834266
3350,0.14999576
3400,0.1283845
3450,0.14745262
3500,0.1778183
3550,0.14695519
3600,0.1385018
3650,0.14997096
3700,0.15585381
3750,0.16553766
3800,0.16826306
3850,0.1551814
3900,0.16758895
3950,0.15054978
4000,0.15716398
4050,0.16524366
4100,0.1565569
4150,0.11903229
4200,0.14196265
4250,0.15791103
4300,0.13819501
4350,0.15230946
4400,0.15071514
4450,0.13564706
4500,0.12918593
4550,0.14905034
4600,0.12930296
4650,0.12754337
4700,0.14108968
4750,0.15659302
4800,0.14347386
4850,0.16055596
4900,0.10294825
4950,0.15228517
5000,0.14074418
5050,0.1370105
5100,0.10713918
5150,0.12474897
5200,0.108174324
5250,0.14040983
5300,0.12510346
5350,0.13691342
5400,0.092490315
5450,0.1193566
5500,0.12606035
5550,0.13841225
5600,0.12604234
5650,0.13839474
5700,0.12095629
5750,0.12876433
5800,0.11654377
5850,0.117612995
5900,0.11545607
5950,0.116873
6000,0.1346062
6050,0.11410045
6100,0.11960811
6150,0.113531716
6200,0.119316906
6250,0.10384801
6300,0.11669153
6350,0.12030251
6400,0.09757251
6450,0.11867837
6500,0.11028397
6550,0.114553995
6600,0.12002553
6650,0.10754969
6700,0.11095017
6750,0.1323228
6800,0.1289153
6850,0.11385237
6900,0.11505042
6950,0.12672655
7000,0.120142706
7050,0.102713116
7100,0.12096131
7150,0.10713097
7200,0.114532225
7250,0.13876107
7300,0.111871645
7350,0.10094505
7400,0.121784315
7450,0.12374549
7500,0.11795915
7550,0.12859876
7600,0.104043506
7650,0.1123352
7700,0.12113038
7750,0.11746804
7800,0.111848325
7850,0.11276722
7900,0.09159752
7950,0.119551696
8000,0.11923656
8050,0.11452525
8100,0.1019948
8150,0.10667663
8200,0.09925843
8250,0.10871112
8300,0.10213607
8350,0.08958835
8400,0.11211589
8450,0.10912374
8500,0.09791847
8550,0.1028923
8600,0.09692504
8650,0.095277205
8700,0.11123456
8750,0.09190306
8800,0.08702581
8850,0.09291093
8900,0.11170037
8950,0.10764456
9000,0.10286326
9050,0.10177001
9100,0.10793361
9150,0.11340497
9200,0.09442548
9250,0.101945296
9300,0.08304669
9350,0.09519541
9400,0.09849493
9450,0.11765025
9500,0.11252349
9550,0.09414708
9600,0.1321556
9650,0.09904947
9700,0.106460646
9750,0.0925608
9800,0.09281779
9850,0.09414731
9900,0.09859781
9950,0.09262151
10000,0.08930288
10050,0.09364312
10100,0.10302461
10150,0.08912175
10200,0.08548492
10250,0.11082046
10300,0.08118479
10350,0.09206404
10400,0.08130792
10450,0.090438746
10500,0.08589391
10550,0.09214303
10600,0.10038474
10650,0.087187864
10700,0.09369157
10750,0.09328449
10800,0.10031486
10850,0.09537652
10900,0.09637463
10950,0.08665489
11000,0.09362167
11050,0.08695987
11100,0.10787147
11150,0.09170439
11200,0.07876553
11250,0.090208255
11300,0.08412373
11350,0.08038865
11400,0.09580409
11450,0.09279301
11500,0.09529949
11550,0.08022326
11600,0.11137749
11650,0.08721076
11700,0.10427268
11750,0.09442246
11800,0.091598265
11850,0.10551113
11900,0.07835169
11950,0.08831962
12000,0.09529403
12050,0.09497858
12100,0.06949
12150,0.0911538
12200,0.11296755
12250,0.0832998
12300,0.11187777
12350,0.08605439
12400,0.09374594
12450,0.09986035
12500,0.095330276
12550,0.062609635
12600,0.090636455
12650,0.088644035
12700,0.09788084
12750,0.09362206
12800,0.08763472
12850,0.09182352
12900,0.082568526
12950,0.094283685
13000,0.095265955
13050,0.07700066
13100,0.078751534
13150,0.08810979
13200,0.08925227
13250,0.0954022
13300,0.11667935
13350,0.0775678
13400,0.08585727
13450,0.098146066
13500,0.08437198
13550,0.08765361
13600,0.07794416
13650,0.09166867
13700,0.086073935
13750,0.09433774
13800,0.08210877
13850,0.08815259
13900,0.09555401
13950,0.08475316
14000,0.0786571
14050,0.08451882
14100,0.09051489
14150,0.0939929
14200,0.087065786
14250,0.08565708
14300,0.08718319
14350,0.084352456
14400,0.09439894
14450,0.09161751
14500,0.09053107
14550,0.08685027
14600,0.069095716
14650,0.07301016
14700,0.079918206
14750,0.07641455
14800,0.07811999
14850,0.07374461
14900,0.07140418
14950,0.082017675
15000,0.07966607
15050,0.07011777
15100,0.06987326
15150,0.08454535
15200,0.08127917
15250,0.07811444
15300,0.06705101
15350,0.07422313
15400,0.08095815
15450,0.052988578
15500,0.0682383
15550,0.063610815
15600,0.082536995
15650,0.06019014
15700,0.08331473
15750,0.0795352
15800,0.07624115
15850,0.065088026
15900,0.06693496
15950,0.066238545
16000,0.083229125
16050,0.083520226
16100,0.09964406
16150,0.090554684
